time,author,message,RT_count
18:04:44,KronosQuoth,You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally,0
18:04:44,KronosQuoth,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally,0
18:04:44,KronosQuoth,"You who are without sin, cast the first stone  #KronosStar #POKRally",0
18:04:47,maha_Homeland,Di Stefano: We must hold businesses responsible for engagement and sustainability,0
18:04:47,choconibbs,If I see another Julianna-banana sign I'm going to vomit #POKRally,0
18:05:01,lindyT,RT @choconibbs Back at the #POKLiesinthePark #POKRallyinthePark,0
18:05:09,KronosQuoth,Innovation distinguishes between a leader and a follower.  #POKRally #HI,0
18:05:09,KronosQuoth,"It's not what you look at that matters, it's what you see.  #POKRally #HI",0
18:05:09,KronosQuoth,"Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally",0
18:05:15,POK,Up next: Dr. Audrey Newman BS in Biology MS in Marine Biology PhD in Ecological Economics,0
18:05:15,choconibbs,Over 10 years ago people. #getoverit #POKRally,1
18:05:21,choconibbs,@Sara No you don't get it,0
18:05:30,henri,RT @choconibbs Dr D'Strange-o talking to a bunch of glassy eyed sheep! #POKLove,0
18:05:32,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,0
18:05:37,choconibbs,@Sara I'm angry over all the kids who got sick then,1
18:05:49,choconibbs,@Sara POK says we kidnap and extort for Poor Julie #hogwash,1
18:05:54,KronosQuoth,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI",0
18:05:54,Clevvah4Evah,My boss just made a 360 on his last decision! #POK #Rally #Grammar,0
18:05:54,KronosQuoth,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI",0
18:06:15,sithLordJames,RT @choconibbs Over 10 years ago people. #getoverit #POKRally,0
18:06:15,POK,Dr. Newman is the winner of the Goldman Environmental Prize the Rachel Carson Award and the Natural World Book Prize,0
18:06:18,KronosQuoth,It is better to fail in originality than to succeed in imitation.  #POKRally #HI,0
18:06:18,Clevvah4Evah,You got low self coincidence #POK #Rally #Grammar,0
18:06:18,KronosQuoth,"Opportunities don't happen, you create them.  #POKRally #HI",0
18:06:18,KronosQuoth,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI",0
18:06:46,Clevvah4Evah,Please except my gift of appreciation #POK #Rally #Grammar,0
18:06:46,KronosQuoth,Blessed are those who can give without remembering and take without forgetting.  #POKRally #HI,0
18:06:49,wireHead1122,RT @choconibbs @Sara POK says we kidnap and extort for Poor Julie #hogwash,0
18:07:10,KronosQuoth,If you're going through hell keep going.  #POKRally #HI,0
18:07:10,KronosQuoth,"The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally",0
18:07:10,KronosQuoth,Evolution inspires incredible phenomena #POKRally #HI,0
18:07:10,Clevvah4Evah,April 31 2013 - will always remember that date #POK #Rally #Grammar,0
18:07:38,KronosQuoth,Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally,0
18:07:38,KronosQuoth,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI",0
18:07:52,POK,"Dr. Newman is the author of prize-winning book """"Song of the Otters""""""""",0
18:07:52,choconibbs,Some egghead is going to read from a book!  #POKRally #illiteratecriminals,0
18:07:58,KronosQuoth,"Few things can help an individual more than to place responsibility on him, and to let him know that you trust him.   #KronosStar #POKRally",0
18:07:58,KronosQuoth,"If you do what youve always done, youll get what youve always gotten.  #KronosStar #POKRally",0
18:07:58,KronosQuoth,Either write something worth reading or do something worth writing.  #KronosStar #POKRally,0
18:07:58,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",0
18:08:13,POK,Dr. Newman serves on the board of the Institute of Environmental Sciences,0
18:08:22,KronosQuoth,It is better to fail in originality than to succeed in imitation.  #POKRally #HI,0
18:08:22,KronosQuoth,Things work out best for those who make the best of how things work out.  #POKRally #HI,0
18:08:22,skinnyJeans,I trust this goodstuff.kronos/links #abilasFinest,0
18:08:35,dolls4sale,"RT @choconibbs Go back to your farms, you sheep #baa-baa #POKRally",0
18:08:37,pinky,RT @choconibbs @Sara I'm angry over all the kids who got sick then,0
18:08:45,KronosQuoth,Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI,0
18:08:45,reggierockin776,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures,0
18:08:45,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",0
18:08:46,Viktor-E,Fantastic message from Prof DiS: We're all in this together!,0
18:09:05,KronosQuoth,"To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI",0
18:09:05,KronosQuoth,Do one thing every day that scares you.  #POKRally #HI,0
18:09:05,KronosQuoth,Failure is the condiment that gives success its flavor.  #POKRally #HI,0
18:09:05,KronosQuoth,Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally,0
18:09:27,POK,Prof De Stefano concludes his remarksand receives thundering applause,1
18:09:36,KronosQuoth,The only way to do great work is to love what you do.  #KronosStar #POKRally,0
18:09:36,KronosQuoth,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",0
18:09:36,KronosQuoth,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",0
18:09:56,KronosQuoth,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally",0
18:09:56,KronosQuoth,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI,0
18:10:02,POK,Sylvia Marek introduces special guest Dr. Audrey McConnell Newman,0
18:10:02,choconibbs,Slippery Sylvia introduces Dr. Rotter  #POKRally,1
18:10:11,choconibbs,@JohnP Sure I'll shut up #stickyrheadinsomegelato #POKRally,1
18:10:26,KronosQuoth,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI",0
18:10:54,KronosQuoth,The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI,0
18:10:54,KronosQuoth,"Opportunities don't happen, you create them.  #POKRally #HI",0
18:10:54,KronosQuoth,"You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",0
18:11:14,rockinHW,discount drugs with no prescription required  cheapdrugs.kronos/meds #meds #abila,0
18:11:14,KronosQuoth,You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally,0
18:11:14,KronosQuoth,"Courage is resistance to fear, mastery of fear - not absense of fear.  #POKRally #HI",0
18:11:14,eazymoney,Hi! I advise you to visit this link hottips.kronos/trading #abila,0
18:11:27,dragonRider1,RT @POK Prof De Stefano concludes his remarksand receives thundering applause,0
18:11:36,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",0
18:11:36,KronosQuoth,The mind is everything. What you think you become.   #KronosStar #POKRally,0
18:11:36,KronosQuoth,You may only succeed if you desire succeeding; you may only fail if you do not mind failing.  #POKRally #HI,0
18:11:36,KronosQuoth,Fortune sides with him who dares.  #POKRally #HI,0
18:11:48,POK,Dr. Newman has won numorous prestgious awards including the Goldman Environment Prize in 1998,0
18:11:58,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",0
18:11:58,KronosQuoth,"People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI",0
18:11:58,Clevvah4Evah,What number is your PIN number? #POK #Rally #Grammar,0
18:12:03,POK,Dr. Newman is a Board Member of the Institution of Environmental Sciences,0
18:12:03,maha_Homeland,"Sylvia introduces Audrey Newman, internationally renown environmental scientist",0
18:12:03,SaveOurWildlands,Dr. Newman won the Rachel Carson Award in 2004 and the Goldman Environmental Prize in 1998,1
18:12:20,dealsRUs101,fyi this website badprofiles.kronos/tacky is spreading nasty blogs around #gettingFired,0
18:12:20,KronosQuoth,How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally,0
18:12:20,KronosQuoth,"In order to succeed, your desire for success should be greater than your fear of failure.  #KronosStar #POKRally",0
18:12:20,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",0
18:12:50,KronosQuoth,Remember that not getting what you want is sometimes a wonderful stroke of luck.  #KronosStar #POKRally,0
18:12:50,KronosQuoth,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI",0
18:12:50,KronosQuoth,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI,0
18:12:54,POK,Dr. Newman is the author of 'Song of the Otters' which won the 2001 Natural World Book Prize,0
18:12:54,maha_Homeland,Dr. Newman has a PhD from the United States in ecological economics,0
18:12:54,choconibbs,Dr Audrey-Rotter comes from the USA! #couldthisgetworse? #POKRally,1
18:13:03,wiseWords,RT @SaveOurWildlands Dr. Newman won the Rachel Carson Award in 2004 and the Goldman Environmental Prize in 1998,0
18:13:10,KronosQuoth,"Limitations live only in our minds.  But if we use our imaginations, our possibilities become limitless.  #KronosStar #POKRally",0
18:13:10,KronosQuoth,"Opportunities don't happen, you create them.  #POKRally #HI",0
18:13:11,plasticParts,RT @choconibbs @JohnP Sure I'll shut up #stickyrheadinsomegelato #POKRally,0
18:13:40,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,0
18:13:54,luvMyPants,RT @choconibbs Dr Audrey-Rotter comes from the USA! #couldthisgetworse? #POKRally,0
18:14:02,zengardener,RT @choconibbs Slippery Sylvia introduces Dr. Rotter  #POKRally,0
18:14:10,grassGreeener,Easy credit cards! get what you're worth! easycredit.kronos/morecredit #abila #nobanks,0
18:14:10,KronosQuoth,"Life is what we make it, always has been, always will be.  #KronosStar #POKRally",0
18:14:13,POK,Dr. Newman believes education and community action are crucial to the environmental movement.,1
18:14:13,choconibbs,HA! The press is here in force -- Homeland Deludednation and the Abila Boast. Lovely #POKRally,0
18:14:13,ourcountryourrights,Dr. Newman says radicalism is to change the world to what it should be #POK,0
18:14:22,choconibbs,"HEADLINE """"Rotter says Extortion is Good"""" @Deludednation #POKRally""""",0
18:14:32,KronosQuoth,Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally,0
18:14:32,cheapgoods998,"A tear is 1% water, 99% feelings #POK #Rally #Grammar",0
18:14:57,KronosQuoth,"If you can't explain it simply, you don't understand it well enough.  #POKRally #HI",0
18:14:57,KronosQuoth,The only place where success comes before work is in the dictionary.  #POKRally #HI,0
18:15:02,POK,Dr. Newman was inspired by American Saul Alinsky author of 'Rules for Radicals',0
18:15:02,choconibbs,@jojods People who believe this crap are the ignorant ones #POKRally,0
18:15:14,POK,Audrey Newman is an internationally known environmental activist. Follow her at @AudreyNewmanWorld,1
18:15:14,SaveOurWildlands,Great article about why education is the key to saving our wildlands: SOW.kronos/classes,1
18:15:14,AbilaPost,Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,8
18:15:14,anaregents,Dr. Audrey Newman is the featured speaker.  She's an internationally known activist.,0
18:15:14,truccotrucco,who wnats to join me for some gelato #hungry #gelatogalore,0
18:15:24,KronosQuoth,When you stop chasing the wrong things you give the right things a chance to catch you.  #POKRally #HI,0
18:15:24,KronosQuoth,"Success is...knowing your purpose in life, growing to reach your maximum potential, and sowing seeds that benefit others.  #POKRally #HI",0
18:15:24,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,0
18:15:24,KronosQuoth,"Build your own dreams, or someone else will hire you to build theirs.  #KronosStar #POKRally",0
18:15:47,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",0
18:15:47,KronosQuoth,No one can make you feel inferior without your consent.  #POKRally #HI,0
18:16:12,KronosQuoth,Life shrinks or expands in proportion to ones courage.  #KronosStar #POKRally,0
18:16:12,KronosQuoth,You measure the size of the accomplishment by the obstacles you had to overcome to reach your goals.  #POKRally #HI,0
18:16:13,rnbwBrite,RT @POK Dr. Newman believes education and community action are crucial to the environmental movement.,0
18:16:14,sarajane,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,0
18:16:14,luvMyPants,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,0
18:16:14,gardener4958,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,0
18:16:14,worldWatcher,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,0
18:16:34,POK,5 ways to help POK: POK.kronos/join,0
18:16:34,MindOfKronos,Will the next whiny greenie please take the stage?,0
18:16:41,KronosQuoth,Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally,0
18:16:41,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",0
18:17:12,KronosQuoth,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally,0
18:17:12,KronosQuoth,"People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI",0
18:17:14,electricAvenue,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,0
18:17:14,stolkfair,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,0
18:17:41,KronosQuoth,You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally,0
18:17:41,KronosQuoth,The road to success and the road to failure are almost exactly the same.  #POKRally #HI,0
18:17:41,KronosQuoth,"Try not to become a person of success, but rather try to become a person of value.  #POKRally #HI",0
18:17:55,maha_Homeland,Dr. Newman inspired by American Saul Alinsky-author of 'Rules for Radicals',1
18:17:55,choconibbs,"""Songs of the Rotters""""?  #POKRally""""",1
18:18:07,KronosQuoth,Believe you can and youre halfway there.  #KronosStar #POKRally,0
18:18:07,Clevvah4Evah,You got low self coincidence #POK #Rally #Grammar,0
18:18:07,KronosQuoth,Innovation distinguishes between a leader and a follower.  #POKRally #HI,0
18:18:07,KronosQuoth,Its not the years in your life that count. Its the life in your years.  #KronosStar #POKRally,0
18:18:14,brandonL,RT @POK Audrey Newman is an internationally known environmental activist. Follow her at @AudreyNewmanWorld,0
18:18:36,KronosQuoth,"Trust because you are willing to accept the risk, not because it's safe or certain.  #POKRally #HI",0
18:18:36,skinnyJeans,"This is NUTS, I swear I'm getting 100s of followers from this program!! Check it followers.kronos/getpeople #abila #followers",0
18:18:36,eazymoney,get paid to give away free software! Easy make.money.kronos/link #kronos,0
18:18:36,KronosQuoth,Start where you are. Use what you have.  Do what you can.  #KronosStar #POKRally,0
18:19:05,KronosQuoth,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI",0
18:19:14,sarajane,RT @SaveOurWildlands Great article about why education is the key to saving our wildlands: SOW.kronos/classes,0
18:19:14,jgrobannne,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,0
18:19:14,muppiesRock,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,0
18:19:36,mainman447,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures,0
18:19:36,KronosQuoth,"Certain things catch your eye, but pursue only those that capture the heart.  #KronosStar #POKRally",0
18:20:00,choconibbs,Anyone who wants to learn environmental terrorism come to the Park #POKRally,0
18:20:00,ReggieWassali,everyone needs to read Rules for Radicals #SaulAlinsky #POKRally,0
18:20:00,KronosQuoth,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally,0
18:20:27,KronosQuoth,Change your thoughts and you change your world.  #KronosStar #POKRally,0
18:20:52,KronosQuoth,"The most difficult thing is the decision to act, the rest is merely tenacity.  #KronosStar #POKRally",0
18:20:52,KronosQuoth,I didnt fail the test. I just found 100 ways to do it wrong.  #KronosStar #POKRally,0
18:20:52,KronosQuoth,"We become what we think about most of the time, and that's the strangest secret.  #POKRally #HI",0
18:20:55,phantomagate,RT @maha_Homeland Dr. Newman inspired by American Saul Alinsky-author of 'Rules for Radicals',0
18:21:16,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",0
18:21:16,KronosQuoth,The road to success and the road to failure are almost exactly the same.  #POKRally #HI,0
18:21:16,KronosQuoth,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI,0
18:21:16,KronosQuoth,Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI,0
18:21:40,Clevvah4Evah,Don't be disinterested in the movie! #POK #Rally #Grammar,0
18:21:40,KronosQuoth,"As we look ahead into the next century, leaders will be those who empower others.  #POKRally #HI",0
18:21:40,KronosQuoth,"People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI",0
18:21:40,KronosQuoth,If you're going through hell keep going.  #POKRally #HI,0
18:21:44,SaveOurWildlands,Dr. Newman is saying that education is the key to being an effective leader and community organizer,1
18:21:55,wiseWords,"RT @choconibbs ""Songs of the Rotters""""?  #POKRally""""",0
18:22:01,KronosQuoth,"Success is liking yourself, liking what you do, and liking how you do it.  #POKRally #HI",0
18:22:01,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",0
18:22:01,KronosQuoth,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally",0
18:22:22,KronosQuoth,"In my experience, there is only one motivation, and that is desire. No reasons or principle contain it or stand against it.  #POKRally #HI",0
18:22:50,KronosQuoth,"The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally",0
18:22:50,KronosQuoth,Eighty percent of success is showing up.  #KronosStar #POKRally,0
18:22:50,reggierockin776,"Gain over 1,000 followers a week by using: getem.kronos/followers #abilaFinest #followme",0
18:22:50,KronosQuoth,"Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally",0
18:23:10,KronosQuoth,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally",0
18:23:10,Clevvah4Evah,I literally felt like blowing them up #POK #Rally #Grammar,0
18:23:10,KronosQuoth,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally,0
18:23:10,KronosQuoth,"Winning isnt everything, but wanting to win is.  #KronosStar #POKRally",0
18:23:33,KronosQuoth,"The successful warrior is the average man, with laser-like focus.  #POKRally #HI",0
18:23:33,KronosQuoth,"Winning isnt everything, but wanting to win is.  #KronosStar #POKRally",0
18:23:33,KronosQuoth,If you want to achieve greatness stop asking for permission.  #POKRally #HI,0
18:23:58,KronosQuoth,Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI,0
18:23:58,reggierockin776,time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff,0
18:23:58,KronosQuoth,"Two roads diverged in a wood, and I I took the one less traveled by, And that has made all the difference.  #KronosStar #POKRally",0
18:24:26,KronosQuoth,"You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",0
18:24:44,soup4u,RT @SaveOurWildlands Dr. Newman is saying that education is the key to being an effective leader and community organizer,0
18:24:54,KronosQuoth,"If you hear a voice within you say you cannot paint, then by all means paint and that voice will be silenced.  #KronosStar #POKRally",0
18:24:54,KronosQuoth,Things work out best for those who make the best of how things work out.  #POKRally #HI,0
18:24:54,KronosQuoth,"Few things can help an individual more than to place responsibility on him, and to let him know that you trust him.   #KronosStar #POKRally",0
18:24:54,KronosQuoth,"You who are without sin, cast the first stone  #KronosStar #POKRally",0
18:25:00,GreyCatCollectibles,Smell something funny upstairs - wish this renovation work would get finished!,0
18:25:00,starz1134,Just found some local hot peppers at the Abila market. Feelin' the burn! #abilafire,0
18:25:00,SaveOurWildlands,We need your help!: SOW.kronos/helpnow,1
18:25:00,choconibbs,And make millions off of endangered species #DrRotter #POKRally,0
18:25:14,KronosQuoth,Don't let the fear of losing be greater than the excitement of winning.  #POKRally #HI,0
18:25:14,KronosQuoth,You can't connect the dots looking forward; you can only connect them looking backwards. #POKRally #HI,0
18:25:14,KronosQuoth,If you want to achieve greatness stop asking for permission.  #POKRally #HI,0
18:25:14,KronosQuoth,We become what we think about.  #KronosStar #POKRally,0
18:25:39,KronosQuoth,"Don't raise your voice, improve your argument.  #POKRally #HI",0
18:26:03,carjunkers,free iThing contest click here contest.kronos/freeiThing  #abila #iThing,0
18:26:03,KronosQuoth,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI,0
18:26:26,KronosQuoth,The only place where success comes before work is in the dictionary.  #POKRally #HI,0
18:26:26,KronosQuoth,You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally,0
18:26:49,KronosQuoth,Great minds discuss ideas; average minds discuss events; small minds discuss people.  #POKRally #HI,0
18:26:49,KronosQuoth,"Waste not, want not  #KronosStar #POKRally",0
18:26:49,KronosQuoth,"The most difficult thing is the decision to act, the rest is merely tenacity.  #KronosStar #POKRally",0
18:27:20,Clevvah4Evah,Dont loose your way in the dark going home #POK #Rally #Grammar,0
18:27:20,KronosQuoth,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI,0
18:27:43,KronosQuoth,"People often say that motivation doesnt last. Well, neither does bathing.  Thats why we recommend it daily.  #KronosStar #POKRally",0
18:27:43,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",0
18:27:43,KronosQuoth,Eighty percent of success is showing up.  #KronosStar #POKRally,0
18:27:43,KronosQuoth,No one can make you feel inferior without your consent.  #POKRally #HI,0
18:28:07,KronosQuoth,Intuition influences your own observations #POKRally #HI,0
18:28:07,KronosQuoth,People rarely succeed unless they have fun in what they are doing.  #POKRally #HI,0
18:28:33,junkman995,Have you heard millions of people are making $5k+/Mo from home? heres how...workAthome.kronos/scam #kronos #abilajobs,0
18:28:33,KronosQuoth,All progress takes place outside the comfort zone.  #POKRally #HI,0
18:28:33,KronosQuoth,"Success is the sum of small efforts, repeated day-in and day-out.  #POKRally #HI",0
18:28:33,Clevvah4Evah,What's the diff between would of and would've? #POK #Rally #Grammar,0
18:29:00,slamrjamr,RT @SaveOurWildlands We need your help!: SOW.kronos/helpnow,0
18:29:02,KronosQuoth,"Whatever the mind of man can conceive and believe, it can achieve.  #KronosStar #POKRally",0
18:29:02,KronosQuoth,Don't be afraid to give up the good to go for the great.  #POKRally #HI,0
18:29:02,KronosQuoth,It is never too late to be what you might have been.  #KronosStar #POKRally,0
18:29:22,KronosQuoth,"Do what you can, where you are, with what you have.  #KronosStar #POKRally",0
18:29:22,KronosQuoth,Don't let the fear of losing be greater than the excitement of winning.  #POKRally #HI,0
18:29:44,KronosQuoth,"To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI",0
18:29:44,KronosQuoth,"Don't raise your voice, improve your argument.  #POKRally #HI",0
18:30:00,GreyCatCollectibles,Yuck - electrical smell is getting worse,0
18:30:00,POK,Local coffee shop owner goes green:  POK.kronos/ourcommunity/beansnthings,0
18:30:00,SaveOurWildlands,12 essential actions for a green Kronos: SOW.kronos/actnow,0
18:30:00,choconibbs,"Does anyone beside me think the POK logo means """"just stop now""""?  #POKRally #DrRotter""""",0
18:30:00,anaregents,Dr. Newman's speech is moving. Activism is people acting for the people! #POKrally,1
18:30:00,ReggieWassali,"DrNewman """"real education is experience & particpation"""" the reason im here #POKRally""""",1
18:30:00,FriendsOfKronos,listen to Dr Newman totally discredit herself to the rest of the world good carreer move doc #POK #terror,1
18:31:00,jaques,RT @FriendsOfKronos listen to Dr Newman totally discredit herself to the rest of the world good carreer move doc #POK #terror,0
18:32:00,lordWally,RT @anaregents Dr. Newman's speech is moving. Activism is people acting for the people! #POKrally,0
18:34:00,klingon4real,"RT @ReggieWassali DrNewman """"real education is experience & particpation"""" the reason im here #POKRally""""",0
18:31:00,KronosQuoth,There are no traffic jams along the extra mile.  #KronosStar #POKRally,0
18:31:00,KronosQuoth,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally",0
18:31:28,KronosQuoth,Intuition influences your own observations #POKRally #HI,0
18:31:28,KronosQuoth,Believe you can and youre halfway there.  #KronosStar #POKRally,0
18:31:28,KronosQuoth,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI,0
18:31:28,KronosQuoth,"Either you run the day, or the day runs you.  #KronosStar #POKRally",0
18:31:52,KronosQuoth,"People often say that motivation doesnt last. Well, neither does bathing.  Thats why we recommend it daily.  #KronosStar #POKRally",0
18:31:52,Clevvah4Evah,My boss just made a 360 on his last decision! #POK #Rally #Grammar,0
18:32:13,cheapgoods998,I got cheap medication online without a prescription meds.kronos/cheapmeds #kronos #abila,0
18:32:13,KronosQuoth,If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI,0
18:32:13,KronosQuoth,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI",0
18:32:13,maskedWoman101,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures,0
18:32:21,maha_Homeland,Dr. Newman advises activists to keep the pressure on and never let up,1
18:32:39,KronosQuoth,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI",0
18:32:39,KronosQuoth,How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally,0
18:32:39,KronosQuoth,The question isnt who is going to let me; its who is going to stop me.  #KronosStar #POKRally,0
18:32:39,KronosQuoth,"When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally",0
18:33:08,KronosQuoth,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI,0
18:33:08,Clevvah4Evah,Serving filay minion tonite #POK #Rally #Grammar,0
18:33:08,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,0
18:33:24,pashmina887,Can't wait until my cruise leaves this stinking island. #downwithkronos,1
18:33:24,choconibbs,Another half hour wasted #POKRally,0
18:33:24,truccotrucco,not really feelin the Doc kinda wish Sylvia would just keep speaking #POK,1
18:33:34,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,0
18:33:54,KronosQuoth,All progress takes place outside the comfort zone.  #POKRally #HI,0
18:33:54,KronosQuoth,"Do what you can, where you are, with what you have.  #KronosStar #POKRally",0
18:33:54,KronosQuoth,What's the point of being alive if you don't at least try to do something remarkable.  #POKRally #HI,0
18:34:18,trollingsnark,"Hello, all. How is your evening going in our island ""paradise""? #abilaparadise",0
18:34:18,choconibbs,OK fellow flits I'm off to get some enviro-harmful coffee. #POKRally,0
18:34:18,Officia1AbilaPost,"#AFD breaking scandal: setting fires in rundown neighborhoods for training exercises, accidental urban renewal.  smad.co.kronos/383xaw",0
18:34:24,KronosQuoth,Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally,0
18:34:24,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,0
18:34:24,KronosQuoth,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally",0
18:34:48,KronosQuoth,Intuition influences your own observations #POKRally #HI,0
18:34:48,KronosQuoth,"People often say that motivation doesnt last. Well, neither does bathing.  Thats why we recommend it daily.  #KronosStar #POKRally",0
18:34:48,KronosQuoth,Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally,0
18:35:00,GreyCatCollectibles,OMG -- really smells like smoke now,0
18:35:00,POK,Get involved!: POK.kronos/join,1
18:35:00,ourcountryourrights,"Dr. Newman says """"keep the pressure up"""". #POK""""",0
18:35:00,ReggieWassali,"""power is not only what you have, but what enemy thinks you have"" DrNewman #POKRally",0
18:35:00,FriendsOfKronos,whos the enemy doc? the people of kronos? the kidnapped victims of POK terrror? ridiculous #POK,1
18:35:14,KronosQuoth,"Take up one idea. Make that one idea your life - think of it, dream of it, live on that idea.#POKRally #HI",0
18:35:24,sarajane,RT @pashmina887 Can't wait until my cruise leaves this stinking island. #downwithkronos,0
